2022,1,11,16,0,5.8,90.0,57820.00000000001,174,0,243.0,7.0
2022,1,11,17,0,4.6,96.0,57850.0,76,0,208.0,8.0
2022,1,11,18,0,4.1,97.0,57900.0,2,0,254.0,6.2
2022,1,11,19,0,2.9,99.0,57950.0,0,0,270.0,7.1
2022,1,11,20,0,2.5,100.0,57990.0,0,0,253.0,6.0
2022,1,11,21,0,2.4,100.0,58029.99999999999,0,0,223.0,4.4
2022,1,11,22,0,1.7,100.0,58040.0,0,0,263.0,3.4
2022,1,11,23,0,0.2,100.0,58020.00000000001,0,0,301.0,3.2
2022,1,12,0,0,0.1,100.0,57979.99999999999,0,0,285.0,4.1
2022,1,12,1,0,0.4,100.0,57929.99999999999,0,0,294.0,3.2
2022,1,12,2,0,1.4,100.0,57910.0,0,0,263.0,3.2
2022,1,12,3,0,1.8,100.0,57900.0,0,0,248.0,3.1
2022,1,12,4,0,1.7,100.0,57910.0,0,0,269.0,2.9
2022,1,12,5,0,1.0,100.0,57950.0,6,0,269.0,3.7
2022,1,12,6,0,0.5,100.0,57990.0,73,0,272.0,3.2
2022,1,12,7,0,0.6,100.0,58010.0,216,0,283.0,1.5
2022,1,12,8,0,1.7,100.0,58029.99999999999,453,42,303.0,1.1
2022,1,12,9,0,3.8,99.0,58029.99999999999,486,47,100.0,1.0
2022,1,12,10,0,5.7,89.0,58020.00000000001,565,4,31.0,3.5
2022,1,12,11,0,6.0,85.0,57990.0,845,335,29.0,6.3
2022,1,12,12,0,8.2,79.0,57950.0,747,192,80.0,4.2
2022,1,12,13,0,9.6,70.0,57890.0,271,0,82.0,3.9
2022,1,12,14,0,5.9,84.0,57850.0,547,276,356.0,4.9
2022,1,12,15,0,5.4,91.0,57840.0,228,40,166.0,2.6
2022,1,12,16,0,6.0,87.0,57840.0,220,40,52.0,12.5
2022,1,12,17,0,3.8,99.0,57890.0,93,26,21.0,7.2
2022,1,12,18,0,3.4,99.0,57950.0,0,0,203.0,0.6
2022,1,12,19,0,3.2,99.0,57979.99999999999,0,0,279.0,5.4
2022,1,12,20,0,1.9,100.0,58010.0,0,0,289.0,2.7
2022,1,12,21,0,2.0,100.0,58040.0,0,0,300.0,4.4
2022,1,12,22,0,1.9,100.0,58029.99999999999,0,0,292.0,3.3
2022,1,12,23,0,1.6,100.0,58000.0,0,0,101.0,1.0
2022,1,13,0,0,1.8,100.0,57960.0,0,0,285.0,3.4
2022,1,13,1,0,0.9,100.0,57929.99999999999,0,0,263.0,2.8
2022,1,13,2,0,1.1,100.0,57920.00000000001,0,0,202.0,2.3
2022,1,13,3,0,0.9,100.0,57920.00000000001,0,0,212.0,1.4
2022,1,13,4,0,1.2,100.0,57929.99999999999,0,0,262.0,1.8
2022,1,13,5,0,1.3,100.0,57970.00000000001,15,0,291.0,1.7
2022,1,13,6,0,1.5,100.0,58010.0,134,1,20.0,4.7
2022,1,13,7,0,1.6,100.0,58040.0,284,29,58.0,3.1
2022,1,13,8,0,2.6,100.0,58060.0,508,156,30.0,5.4
2022,1,13,9,0,3.9,97.0,58060.0,475,4,44.0,3.5
2022,1,13,10,0,5.1,90.0,58040.0,544,31,48.0,4.8
2022,1,13,11,0,6.7,82.0,58000.0,599,121,29.0,7.1
2022,1,13,12,0,4.6,95.0,57950.0,858,357,23.0,2.8
2022,1,13,13,0,6.8,85.0,57900.0,957,750,53.0,5.1
2022,1,13,14,0,9.3,66.0,57860.0,784,639,40.0,5.9
2022,1,13,15,0,10.6,58.0,57820.00000000001,378,93,65.0,3.3
2022,1,13,16,0,9.6,59.0,57820.00000000001,77,0,215.0,12.6
2022,1,13,17,0,2.2,98.0,57860.0,39,0,212.0,7.0
2022,1,13,18,0,1.2,100.0,57890.0,0,0,174.0,9.5
2022,1,13,19,0,0.0,100.0,57910.0,0,0,189.0,3.1
2022,1,13,20,0,0.3,100.0,57960.0,0,0,122.0,2.6
2022,1,13,21,0,0.4,100.0,57979.99999999999,0,0,157.0,1.5
2022,1,13,22,0,0.7,100.0,57970.00000000001,0,0,87.0,1.0
2022,1,13,23,0,0.6,100.0,57960.0,0,0,1.0,
2022,1,14,0,0,0.5,100.0,57929.99999999999,0,0,38.0,2.5
2022,1,14,1,0,0.0,100.0,57900.0,0,0,70.0,2.3
2022,1,14,2,0,-0.3,100.0,57890.0,0,0,1.0,
2022,1,14,3,0,-0.7,100.0,57890.0,0,0,1.0,
2022,1,14,4,0,-0.9,100.0,57900.0,0,0,1.0,
2022,1,14,5,0,-1.2,100.0,57920.00000000001,15,0,1.0,
2022,1,14,6,0,-1.3,100.0,57950.0,136,16,1.0,
2022,1,14,7,0,-1.2,100.0,57970.00000000001,397,376,1.0,
2022,1,14,8,0,-0.5,100.0,57990.0,714,883,127.0,1.8
2022,1,14,9,0,2.3,100.0,58000.0,764,523,200.0,1.8
2022,1,14,10,0,6.0,83.0,57979.99999999999,915,603,140.0,4.0
2022,1,14,11,0,7.7,70.0,57960.0,650,82,124.0,3.7
2022,1,14,12,0,8.1,69.0,57940.0,452,75,160.0,5.0
2022,1,14,13,0,8.5,64.0,57900.0,190,0,110.0,6.7
2022,1,14,14,0,6.1,77.0,57879.99999999999,549,87,237.0,3.9
2022,1,14,15,0,6.3,81.0,57860.0,267,0,322.0,4.4
2022,1,14,16,0,5.6,86.0,57860.0,155,0,312.0,8.0
2022,1,14,17,0,4.4,93.0,57900.0,73,0,15.0,6.6
2022,1,14,18,0,4.5,94.0,57940.0,2,0,290.0,5.9
2022,1,14,19,0,3.0,95.0,57979.99999999999,0,0,116.0,7.7
2022,1,14,20,0,-0.1,100.0,58020.00000000001,0,0,40.0,3.6
2022,1,14,21,0,-0.1,100.0,58040.0,0,0,36.0,3.5
2022,1,14,22,0,0.0,100.0,58029.99999999999,0,0,42.0,1.9
2022,1,14,23,0,0.0,100.0,58010.0,0,0,81.0,2.7
2022,1,15,0,0,0.0,100.0,57979.99999999999,0,0,60.0,3.1
2022,1,15,1,0,0.0,100.0,57940.0,0,0,46.0,1.9
2022,1,15,2,0,-0.2,100.0,57910.0,0,0,94.0,1.9
2022,1,15,3,0,-0.8,100.0,57910.0,0,0,138.0,3.4
2022,1,15,4,0,-0.8,100.0,57920.00000000001,0,0,123.0,2.2
2022,1,15,5,0,-0.8,100.0,57960.0,14,0,65.0,2.1
2022,1,15,6,0,-1.0,100.0,58010.0,92,0,63.0,2.4
2022,1,15,7,0,-0.6,100.0,58050.0,214,0,78.0,2.9
2022,1,15,8,0,-0.5,100.0,58079.99999999999,457,67,73.0,3.3
2022,1,15,9,0,0.1,100.0,58060.0,787,534,68.0,4.2
2022,1,15,10,0,3.0,100.0,58060.0,1019,866,52.0,4.3
2022,1,15,11,0,6.0,94.0,58040.0,1080,874,13.0,2.9
2022,1,15,12,0,8.6,70.0,57990.0,902,511,83.0,2.4
2022,1,15,13,0,9.7,65.0,57940.0,399,12,36.0,7.0
2022,1,15,14,0,8.0,66.0,57890.0,544,152,107.0,1.3
2022,1,15,15,0,9.3,58.0,57870.00000000001,67,0,210.0,5.6
2022,1,15,16,0,7.5,78.0,57870.00000000001,48,0,271.0,6.0
2022,1,15,17,0,6.7,87.0,57890.0,55,0,292.0,5.4
2022,1,15,18,0,6.1,86.0,57950.0,3,0,242.0,7.3
2022,1,15,19,0,4.8,95.0,58000.0,0,0,264.0,4.5
2022,1,15,20,0,3.4,99.0,58040.0,0,0,146.0,4.5
2022,1,15,21,0,1.2,100.0,58070.00000000001,0,0,33.0,5.0
2022,1,15,22,0,0.2,100.0,58079.99999999999,0,0,50.0,3.3
2022,1,15,23,0,0.0,100.0,58050.0,0,0,119.0,1.3
2022,1,16,0,0,0.2,100.0,58000.0,0,0,63.0,2.3
2022,1,16,1,0,0.1,100.0,57970.00000000001,0,0,74.0,1.6
2022,1,16,2,0,0.3,100.0,57950.0,0,0,218.0,1.3
2022,1,16,3,0,0.3,100.0,57929.99999999999,0,0,197.0,1.8
2022,1,16,4,0,0.4,100.0,57940.0,0,0,152.0,1.3
2022,1,16,5,0,0.4,100.0,57970.00000000001,14,0,120.0,1.6
2022,1,16,6,0,0.4,100.0,58010.0,98,0,20.0,4.4
2022,1,16,7,0,0.6,100.0,58040.0,260,5,36.0,1.2
2022,1,16,8,0,2.1,100.0,58070.00000000001,542,299,120.0,1.8
2022,1,16,9,0,4.3,97.0,58070.00000000001,706,371,98.0,1.8
2022,1,16,10,0,6.0,84.0,58050.0,783,302,9.0,1.3
2022,1,16,11,0,8.0,75.0,58020.00000000001,591,76,88.0,3.8
2022,1,16,12,0,9.1,69.0,57970.00000000001,589,45,334.0,6.1
2022,1,16,13,0,7.4,81.0,57910.0,915,657,332.0,10.0
2022,1,16,14,0,9.3,63.0,57860.0,477,127,291.0,3.3
2022,1,16,15,0,10.5,57.0,57840.0,317,0,227.0,10.8
2022,1,16,16,0,7.7,80.0,57850.0,136,0,234.0,7.9
2022,1,16,17,0,6.8,82.0,57879.99999999999,85,0,176.0,7.3
2022,1,16,18,0,4.5,96.0,57910.0,2,0,164.0,7.6
2022,1,16,19,0,3.4,99.0,57950.0,0,0,161.0,6.9
