		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
18/04/23	8:00 a	8.1	8.2	6.2	24	-11.3	2.0	NNE	2.00	7.0	E	8.1	7.0	7.0	10.6	29.888	0.00	0.00	584	50.23	680	5.2	2.23	6.9	0.426	0.000	12.6	27	-5.9	10.9	5.84	 .0768	0.011	1405	1	100.0	60
18/04/23	9:00 a	11.1	11.2	8.1	18	-12.4	3.0	N	3.00	10.0	N	11.0	9.4	9.4	12.6	29.878	0.00	0.00	756	65.02	819	8.8	3.77	10.6	0.303	0.000	14.2	26	-5.0	12.2	5.70	 .0763	0.016	1404	1	100.0	60
18/04/23	10:00 a	11.7	12.3	10.7	13	-15.9	8.0	W	8.00	21.0	WNW	10.1	9.8	8.2	10.6	29.859	0.00	0.00	867	74.57	900	11.7	5.01	12.4	0.275	0.000	16.9	23	-4.4	14.4	5.15	 .0755	0.021	1406	1	100.0	60
18/04/23	11:00 a	12.2	12.6	11.7	15	-13.7	11.0	W	11.00	21.0	WNW	9.7	10.2	7.7	10.4	29.840	0.00	0.00	912	78.44	918	12.6	5.40	12.8	0.255	0.000	20.6	20	-3.2	17.9	4.55	 .0745	0.024	1404	1	100.0	60
18/04/23	12:00 p	12.5	12.9	12.2	17	-11.9	14.0	W	14.00	26.0	WNW	9.3	10.4	7.2	10.1	29.822	0.00	0.00	884	76.03	911	11.7	5.01	12.5	0.243	0.000	23.7	17	-2.8	22.1	3.96	 .0737	0.026	1405	1	100.0	60
18/04/23	1:00 p	12.3	12.8	12.1	13	-15.4	18.0	WSW	18.00	29.0	W	8.3	10.2	6.3	8.8	29.802	0.00	0.00	787	67.69	844	8.9	3.81	10.5	0.252	0.000	26.3	15	-2.4	24.4	3.55	 .0730	0.026	1405	1	100.0	60
18/04/23	2:00 p	12.1	12.4	11.6	16	-13.1	22.0	WSW	22.00	36.0	W	7.6	10.1	5.6	7.8	29.797	0.00	0.00	629	54.10	717	5.5	2.36	7.2	0.262	0.000	28.1	13	-2.9	26.1	3.15	 .0725	0.025	1405	1	100.0	60
18/04/23	3:00 p	10.8	12.1	10.7	21	-10.7	21.0	WSW	21.00	31.0	W	6.2	9.3	4.7	6.6	29.816	0.00	0.00	422	36.30	531	2.4	1.03	3.8	0.315	0.000	29.1	13	-2.1	27.3	3.07	 .0723	0.020	1405	1	100.0	60
18/04/23	4:00 p	9.1	10.9	9.1	28	-8.5	16.0	WSW	16.00	29.0	WSW	5.0	8.0	3.9	4.4	29.820	0.00	0.00	168	14.45	304	0.4	0.17	1.2	0.384	0.000	29.3	13	-2.0	27.4	3.06	 .0723	0.011	1405	1	100.0	60
18/04/23	5:00 p	5.6	9.1	5.6	44	-5.7	12.0	WSW	12.00	20.0	WSW	1.8	4.9	1.1	-1.8	29.834	0.00	0.00	6	0.52	35	0.0	0.00	0.0	0.530	0.000	28.1	14	-1.9	26.1	3.30	 .0726	0.005	1405	1	100.0	60
18/04/23	6:00 p	2.7	5.8	2.6	59	-4.5	6.0	ENE	6.00	11.0	ENE	0.1	2.3	-0.4	-3.9	29.860	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.650	0.000	26.4	16	-1.4	24.6	3.75	 .0730	0.002	1404	1	100.0	60
18/04/23	7:00 p	3.1	3.1	2.1	46	-7.5	7.0	ENE	7.00	10.0	E	0.1	2.4	-0.6	-4.1	29.895	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.637	0.000	25.4	18	-0.7	24.2	4.10	 .0734	0.002	1405	1	100.0	60
18/04/23	8:00 p	1.2	3.1	1.2	45	-9.4	3.0	ENE	3.00	11.0	ENE	-0.1	0.7	-0.7	-4.4	29.912	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.713	0.000	23.9	20	-0.4	22.6	4.55	 .0738	0.002	1405	1	100.0	60
18/04/23	9:00 p	-0.3	1.2	-1.4	45	-10.8	2.0	E	2.00	7.0	E	-0.9	-0.8	-1.4	-5.2	29.925	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.778	0.000	22.6	23	0.4	20.8	5.10	 .0741	0.001	1405	1	100.0	60
18/04/23	10:00 p	-2.2	-0.1	-2.4	50	-11.3	2.0	SE	2.00	7.0	ENE	-3.0	-2.7	-3.4	-7.2	29.927	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.856	0.000	21.3	25	0.4	19.1	5.53	 .0744	0.001	1405	1	100.0	60
18/04/23	11:00 p	-5.7	-2.2	-5.8	70	-10.3	3.0	SW	3.00	9.0	SSW	-7.9	-5.9	-8.2	-11.9	29.938	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.002	0.000	19.6	27	0.1	17.3	5.85	 .0749	0.001	1405	1	100.0	60
19/04/23	12:00 a	-5.3	-3.2	-5.7	62	-11.5	3.0	SSW	3.00	8.0	SSW	-7.5	-5.6	-7.8	-11.5	29.944	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.986	0.000	18.5	30	0.6	16.4	6.25	 .0752	0.001	1405	1	100.0	60
19/04/23	1:00 a	-3.0	-3.0	-6.3	43	-13.8	4.0	S	4.00	8.0	SSW	-5.7	-3.4	-6.1	-9.9	29.948	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.889	0.000	17.8	31	0.5	15.8	6.47	 .0754	0.001	1404	1	100.0	60
19/04/23	2:00 a	-5.7	-2.6	-6.1	48	-14.9	4.0	SSW	4.00	9.0	SW	-8.7	-6.0	-9.1	-12.9	29.941	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.000	0.000	17.0	31	-0.3	15.0	6.50	 .0756	0.001	1404	1	100.0	60
19/04/23	3:00 a	-7.3	-5.3	-7.7	65	-12.8	1.0	SSW	1.00	5.0	SSW	-7.3	-7.6	-7.6	-11.3	29.960	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.069	0.000	16.2	32	-0.5	14.3	6.63	 .0758	0.001	1405	1	100.0	60
19/04/23	4:00 a	-6.5	-5.0	-7.4	63	-12.4	2.0	SSW	2.00	5.0	SSW	-7.7	-6.7	-7.9	-11.7	29.993	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.035	0.000	13.2	20	-9.3	11.1	4.75	 .0769	0.001	1405	1	100.0	60
19/04/23	5:00 a	-7.4	-6.0	-7.6	56	-14.7	0.0	SSW	0.00	5.0	SSW	-7.4	-7.7	-7.7	-11.5	30.024	0.00	0.00	1	0.09	9	0.0	0.00	0.0	1.072	0.000	14.3	24	-6.0	12.2	5.35	 .0767	0.000	1405	1	100.0	60
19/04/23	6:00 a	-2.8	-2.8	-7.4	57	-10.1	1.0	ENE	1.00	5.0	SSW	-2.8	-3.2	-3.2	-5.6	30.079	0.00	0.00	102	8.77	243	0.2	0.09	0.9	0.880	0.000	15.7	23	-5.4	13.3	5.24	 .0764	0.001	1405	1	100.0	60
19/04/23	7:00 a	3.4	3.4	-2.8	35	-10.7	1.0	ENE	1.00	5.0	ENE	3.4	2.6	2.6	5.8	30.107	0.00	0.00	366	31.48	480	2.0	0.86	3.3	0.623	0.000	13.8	24	-6.4	11.7	5.35	 .0770	0.005	1405	1	100.0	60
19/04/23	8:00 a	9.4	9.4	3.4	20	-12.4	0.0	NNW	0.00	2.0	NE	9.4	8.2	8.2	11.9	30.097	0.00	0.00	586	50.40	682	5.1	2.19	7.1	0.370	0.000	13.6	25	-6.1	11.6	5.55	 .0770	0.010	1405	1	100.0	60
19/04/23	9:00 a	12.2	12.2	9.4	9	-19.9	2.0	NNE	2.00	8.0	NNE	12.2	10.0	10.0	13.1	30.081	0.00	0.00	759	65.28	824	9.0	3.86	10.6	0.257	0.000	14.8	24	-5.6	12.6	5.35	 .0767	0.015	1405	1	100.0	60
19/04/23	10:00 a	13.5	13.6	12.0	9	-18.9	3.0	NNE	3.00	9.0	NNE	13.5	11.0	11.0	13.5	30.064	0.00	0.00	869	74.74	902	11.9	5.10	12.9	0.201	0.000	17.4	22	-4.6	14.7	4.98	 .0759	0.019	1404	1	100.0	60
19/04/23	11:00 a	14.7	15.4	13.5	7	-20.9	5.0	NNE	5.00	14.0	E	14.5	11.8	11.7	14.7	30.036	0.00	0.00	911	78.36	918	13.0	5.57	13.1	0.153	0.000	21.2	18	-4.1	18.6	4.25	 .0749	0.022	1405	1	100.0	60
19/04/23	12:00 p	15.4	15.9	14.4	9	-17.4	10.0	W	10.00	24.0	W	13.7	12.5	10.8	13.8	29.992	0.00	0.00	882	75.86	909	11.7	5.01	12.8	0.123	0.000	24.2	16	-3.2	22.8	3.75	 .0740	0.025	1406	1	100.0	60
19/04/23	1:00 p	15.6	16.0	15.1	11	-14.8	18.0	W	18.00	32.0	WSW	12.1	12.8	9.3	11.8	29.958	0.00	0.00	784	67.43	844	8.9	3.81	10.5	0.113	0.000	26.6	15	-2.2	24.6	3.55	 .0733	0.029	1404	1	100.0	60
19/04/23	2:00 p	15.0	15.7	14.9	11	-15.3	20.0	WSW	20.00	32.0	WSW	11.2	12.3	8.4	10.7	29.951	0.00	0.00	627	53.93	714	5.5	2.36	7.2	0.139	0.000	28.1	14	-2.0	26.1	3.30	 .0729	0.026	1405	1	100.0	60
19/04/23	3:00 p	13.2	15.1	13.1	13	-14.7	21.0	W	21.00	31.0	W	8.9	10.9	6.7	8.5	29.956	0.00	0.00	421	36.21	529	2.4	1.03	3.8	0.215	0.000	28.5	14	-1.6	26.6	3.28	 .0728	0.022	1405	1	100.0	60
19/04/23	4:00 p	10.8	13.2	10.8	20	-11.3	21.0	WSW	21.00	30.0	WSW	6.3	9.3	4.8	5.2	29.975	0.00	0.00	166	14.28	302	0.4	0.17	1.2	0.313	0.000	28.7	13	-2.4	26.8	3.10	 .0728	0.016	1405	1	100.0	60
19/04/23	5:00 p	7.2	10.8	7.1	25	-11.6	9.0	SSW	9.00	21.0	WSW	4.4	6.1	3.3	0.1	30.009	0.00	0.00	6	0.52	32	0.0	0.00	0.0	0.465	0.000	28.2	14	-1.9	26.2	3.30	 .0730	0.005	1405	1	100.0	60
19/04/23	6:00 p	6.8	8.0	6.7	24	-12.4	8.0	SSW	8.00	15.0	SSW	4.2	5.7	3.2	-0.4	30.041	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.481	0.000	27.7	14	-2.2	25.7	3.31	 .0732	0.004	1405	1	100.0	60
19/04/23	7:00 p	5.9	7.7	5.9	28	-11.2	5.0	WNW	5.00	13.0	SSW	4.2	5.0	3.3	-0.4	30.062	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.516	0.000	27.0	15	-1.9	25.1	3.54	 .0734	0.004	1405	1	100.0	60
19/04/23	8:00 p	4.9	5.9	2.1	27	-12.5	5.0	E	5.00	9.0	NE	3.1	4.0	2.1	-1.7	30.081	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.558	0.000	26.2	15	-2.5	24.3	3.55	 .0737	0.003	1405	1	100.0	60
19/04/23	9:00 p	-0.8	4.9	-0.8	55	-8.8	4.0	NE	4.00	10.0	ENE	-3.2	-1.2	-3.6	-7.2	30.070	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.799	0.000	25.4	15	-3.1	24.1	3.55	 .0739	0.002	1404	1	100.0	60
19/04/23	10:00 p	-3.4	-0.2	-3.4	60	-10.1	4.0	ENE	4.00	8.0	ENE	-6.2	-3.8	-6.5	-10.2	30.081	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.907	0.000	24.6	16	-2.9	23.4	3.75	 .0741	0.001	1405	1	100.0	60
19/04/23	11:00 p	-0.4	-0.1	-3.4	42	-11.8	3.0	ENE	3.00	8.0	ESE	-1.9	-0.9	-2.5	-6.3	30.089	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.780	0.000	23.1	17	-3.3	21.2	3.98	 .0745	0.001	1405	1	100.0	60
20/04/23	12:00 a	-3.2	1.4	-5.9	50	-12.1	4.0	ESE	4.00	8.0	NNE	-5.8	-3.6	-6.2	-10.0	30.068	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.896	0.000	22.7	17	-3.6	20.7	3.99	 .0745	0.001	1405	1	100.0	60
20/04/23	1:00 a	-4.3	-2.9	-6.2	58	-11.4	2.0	ESE	2.00	7.0	SE	-5.3	-4.6	-5.6	-9.3	30.045	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.944	0.000	21.5	18	-3.8	19.0	4.24	 .0748	0.001	1404	1	100.0	60
20/04/23	2:00 a	-3.9	-2.4	-4.5	49	-13.1	2.0	ESE	2.00	7.0	ESE	-4.8	-4.3	-5.2	-9.0	30.038	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.926	0.000	20.2	18	-4.9	17.4	4.25	 .0751	0.001	1405	1	100.0	60
20/04/23	3:00 a	-4.2	-1.8	-4.3	47	-13.8	2.0	SE	2.00	7.0	SE	-5.2	-4.6	-5.6	-9.3	30.036	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.938	0.000	18.7	19	-5.4	15.8	4.35	 .0755	0.001	1405	1	100.0	60
20/04/23	4:00 a	-7.6	-2.6	-7.8	72	-11.7	2.0	ENE	2.00	7.0	NE	-8.9	-7.7	-9.1	-12.8	30.045	0.00	0.00	0	0.00	0	0.0	0.00	0.0	1.079	0.000	17.7	20	-5.6	14.9	4.59	 .0758	0.001	1404	1	100.0	60
20/04/23	5:00 a	-6.7	-6.3	-7.6	66	-12.0	2.0	SSW	2.00	6.0	ENE	-7.9	-6.9	-8.1	-11.8	30.068	0.00	0.00	2	0.17	11	0.0	0.00	0.0	1.042	0.000	17.1	20	-6.1	14.3	4.64	 .0761	0.000	1405	1	100.0	60
20/04/23	6:00 a	-2.6	-2.5	-6.7	55	-10.4	0.0	SSW	0.00	2.0	SSW	-2.6	-2.9	-2.9	-5.3	30.080	0.00	0.00	100	8.60	237	0.2	0.09	0.9	0.870	0.000	18.0	19	-6.0	15.2	4.37	 .0758	0.001	1405	1	100.0	60
20/04/23	7:00 a	4.2	4.2	-2.6	49	-5.6	3.0	WSW	3.00	8.0	SSW	3.2	3.6	2.6	5.8	30.095	0.00	0.00	358	30.79	468	2.0	0.86	3.2	0.590	0.000	16.6	21	-5.9	13.9	4.88	 .0762	0.005	1405	1	100.0	60
20/04/23	8:00 a	8.6	8.6	4.2	54	-0.2	4.0	S	4.00	11.0	SSE	7.8	8.1	7.2	11.1	30.072	0.00	0.00	568	48.85	663	4.9	2.10	6.7	0.405	0.000	16.1	22	-5.6	13.6	5.03	 .0763	0.010	1405	1	100.0	60
20/04/23	9:00 a	10.0	10.1	8.6	50	0.0	3.0	WNW	3.00	8.0	W	9.8	9.3	9.2	12.7	30.012	0.00	0.00	743	63.91	826	8.4	3.60	10.1	0.347	0.000	16.8	23	-4.5	14.2	5.16	 .0759	0.014	1405	1	100.0	60
20/04/23	10:00 a	11.9	12.4	10.0	38	-1.9	4.0	WSW	4.00	10.0	WSW	11.6	10.7	10.4	14.2	29.979	0.00	0.00	812	69.84	954	10.7	4.59	12.8	0.266	0.000	18.4	22	-3.7	15.7	4.95	 .0754	0.017	1405	1	100.0	60
20/04/23	11:00 a	14.4	14.7	11.9	18	-9.6	4.0	NNE	4.00	11.0	NNE	14.4	12.1	12.1	15.4	29.969	0.00	0.00	904	77.75	969	12.8	5.49	13.6	0.162	0.000	22.3	19	-2.5	20.1	4.35	 .0744	0.020	1405	1	100.0	60
20/04/23	12:00 p	15.2	15.3	14.3	20	-7.7	6.0	NNE	6.00	14.0	SSW	14.9	12.7	12.4	16.6	29.953	0.00	0.00	699	60.12	958	10.0	4.29	13.3	0.132	0.000	25.3	17	-1.5	24.2	3.90	 .0736	0.018	1405	1	100.0	60
20/04/23	1:00 p	14.9	16.2	14.8	23	-6.1	9.0	WNW	9.00	24.0	WNW	13.5	12.6	11.2	14.8	29.924	0.00	0.00	723	62.19	854	8.4	3.60	10.1	0.144	0.000	27.1	16	-0.9	25.2	3.73	 .0730	0.020	1404	1	100.0	60
20/04/23	2:00 p	13.6	15.1	13.6	25	-6.1	19.0	W	19.00	31.0	WSW	9.7	11.6	7.7	9.7	29.906	0.00	0.00	483	41.54	744	4.6	1.97	6.6	0.197	0.000	28.1	15	-1.0	26.1	3.50	 .0727	0.021	1406	1	100.0	60
20/04/23	3:00 p	12.0	13.7	11.5	27	-6.5	24.0	WSW	24.00	35.0	WSW	7.3	10.4	5.7	6.7	29.927	0.00	0.00	275	23.65	545	1.8	0.77	3.3	0.264	0.000	28.2	15	-0.9	26.3	3.49	 .0728	0.018	1404	1	100.0	60
20/04/23	4:00 p	9.8	12.1	9.8	28	-7.9	25.0	WSW	25.00	35.0	W	4.7	8.7	3.6	3.7	29.970	0.00	0.00	137	11.78	373	0.3	0.13	1.3	0.356	0.000	28.1	14	-2.0	26.1	3.30	 .0729	0.014	1405	1	100.0	60
20/04/23	5:00 p	8.2	9.8	8.2	31	-8.0	20.0	WSW	20.00	33.0	WSW	3.4	7.2	2.4	0.2	29.986	0.00	0.00	10	0.86	53	0.0	0.00	0.0	0.424	0.000	27.6	14	-2.4	25.5	3.32	 .0731	0.009	1405	1	100.0	60
20/04/23	6:00 p	6.3	8.2	6.3	33	-8.8	11.0	WSW	11.00	24.0	WSW	2.8	5.4	1.9	-1.1	30.034	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.502	0.000	26.8	15	-2.0	24.9	3.54	 .0734	0.005	1405	1	100.0	60
20/04/23	7:00 p	5.9	6.9	5.9	32	-9.6	4.0	SSE	4.00	10.0	W	4.6	5.0	3.7	0.1	30.075	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.519	0.000	25.8	16	-2.0	24.2	3.75	 .0737	0.003	1405	1	100.0	60
20/04/23	8:00 p	3.4	5.9	3.4	38	-9.6	3.0	NE	3.00	10.0	ENE	2.4	2.7	1.7	-1.9	30.089	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.620	0.000	24.6	16	-2.9	23.4	3.75	 .0741	0.002	1405	1	100.0	60
20/04/23	9:00 p	2.6	4.2	1.7	42	-9.1	8.0	NE	8.00	13.0	NE	-0.9	1.9	-1.6	-4.9	30.089	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.657	0.000	22.9	17	-3.5	20.9	3.99	 .0745	0.003	1405	1	100.0	60
20/04/23	10:00 p	2.0	2.7	1.8	44	-9.0	5.0	NE	5.00	9.0	NE	-0.4	1.4	-1.0	-4.6	30.082	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.681	0.000	21.9	18	-3.5	19.6	4.22	 .0748	0.002	1404	1	100.0	60
20/04/23	11:00 p	-1.3	2.0	-1.8	56	-9.0	3.0	ENE	3.00	8.0	SSW	-3.0	-1.7	-3.4	-6.9	30.055	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.819	0.000	21.3	18	-4.0	18.7	4.24	 .0749	0.001	1405	1	100.0	60
21/04/23	12:00 a	-2.9	0.5	-3.0	67	-8.2	2.0	W	2.00	6.0	W	-3.8	-3.2	-4.1	-7.7	30.038	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.887	0.000	20.6	19	-3.9	17.9	4.35	 .0750	0.001	1405	1	100.0	60
21/04/23	1:00 a	-1.3	-1.3	-3.1	56	-9.0	2.0	ESE	2.00	6.0	NNE	-2.1	-1.7	-2.4	-6.0	30.013	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.819	0.000	20.5	19	-3.9	17.8	4.35	 .0750	0.001	1404	1	100.0	60
21/04/23	2:00 a	-0.6	0.3	-1.8	51	-9.5	5.0	SSW	5.00	8.0	SE	-3.4	-1.1	-3.9	-7.6	29.992	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.789	0.000	20.0	19	-4.4	17.2	4.35	 .0751	0.002	1405	1	100.0	60
21/04/23	3:00 a	-3.9	-0.6	-4.7	72	-8.3	3.0	ENE	3.00	7.0	ENE	-5.9	-4.2	-6.2	-9.7	29.990	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.928	0.000	18.8	20	-4.6	16.0	4.55	 .0754	0.001	1405	1	100.0	60
21/04/23	4:00 a	-5.4	-1.3	-5.4	74	-9.3	4.0	SSW	4.00	8.0	SSW	-8.4	-5.6	-8.6	-12.2	29.982	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.991	0.000	18.1	20	-5.2	15.3	4.57	 .0755	0.001	1405	1	100.0	60
21/04/23	5:00 a	-5.2	-5.2	-5.9	69	-10.0	1.0	SW	1.00	5.0	ESE	-5.2	-5.4	-5.4	-8.9	30.000	0.00	0.00	2	0.17	11	0.0	0.00	0.0	0.979	0.000	17.4	21	-5.1	14.7	4.81	 .0758	0.000	1405	1	100.0	60
21/04/23	6:00 a	-0.5	-0.5	-5.2	58	-7.8	2.0	SSE	2.00	8.0	SSE	-1.1	-0.9	-1.5	-3.7	30.012	0.00	0.00	98	8.43	229	0.2	0.09	0.8	0.785	0.000	18.3	20	-5.1	15.5	4.55	 .0756	0.002	1404	1	100.0	60
21/04/23	7:00 a	4.2	4.2	-0.6	45	-6.7	0.0	SSE	0.00	4.0	SSE	4.2	3.5	3.5	6.8	29.998	0.00	0.00	360	30.96	473	2.0	0.86	3.3	0.590	0.000	16.8	21	-5.7	14.2	4.86	 .0759	0.005	1405	1	100.0	60
21/04/23	8:00 a	9.9	9.9	4.2	20	-12.1	1.0	NNE	1.00	6.0	N	9.9	8.6	8.6	12.3	29.995	0.00	0.00	577	49.63	670	5.0	2.14	6.8	0.352	0.000	16.3	22	-5.5	13.8	5.02	 .0760	0.010	1405	1	100.0	60
21/04/23	9:00 a	12.3	12.7	9.9	14	-14.5	2.0	N	2.00	9.0	N	12.3	10.3	10.3	13.4	29.979	0.00	0.00	747	64.25	812	8.8	3.77	10.4	0.250	0.000	17.2	21	-5.3	14.6	4.83	 .0758	0.016	1405	1	100.0	60
21/04/23	10:00 a	14.7	14.9	12.2	14	-12.6	3.0	SE	3.00	9.0	NNW	14.7	12.1	12.1	14.8	29.960	0.00	0.00	858	73.80	891	11.7	5.01	12.6	0.153	0.000	19.1	20	-4.4	16.3	4.55	 .0752	0.019	1405	1	100.0	60
21/04/23	11:00 a	15.9	15.9	14.7	13	-12.6	6.0	NNE	6.00	15.0	NE	15.7	13.1	12.9	16.2	29.922	0.00	0.00	899	77.32	905	12.7	5.44	12.9	0.102	0.000	23.3	16	-4.0	21.3	3.79	 .0740	0.023	1405	1	100.0	60
21/04/23	12:00 p	15.3	16.3	14.8	11	-15.1	7.0	NW	7.00	20.0	NNE	14.8	12.5	12.0	15.6	29.882	0.00	0.00	869	74.74	896	11.7	5.01	12.6	0.127	0.000	26.3	14	-3.3	24.4	3.35	 .0732	0.023	1405	1	100.0	60
21/04/23	1:00 p	15.2	16.0	14.9	15	-11.3	13.0	WSW	13.00	32.0	W	12.5	12.5	9.8	12.8	29.854	0.00	0.00	774	66.57	831	8.8	3.77	10.5	0.132	0.000	28.6	13	-2.6	26.6	3.11	 .0725	0.025	1405	1	100.0	60
21/04/23	2:00 p	14.1	15.2	14.1	21	-7.9	20.0	WSW	20.00	33.0	WSW	10.1	11.9	7.9	10.3	29.831	0.00	0.00	616	52.98	703	5.3	2.27	7.0	0.176	0.000	30.1	12	-2.4	28.2	2.73	 .0721	0.025	1405	1	100.0	60
21/04/23	3:00 p	12.2	14.2	12.2	25	-7.3	22.0	W	22.00	34.0	WSW	7.8	10.5	6.1	7.9	29.846	0.00	0.00	409	35.18	517	2.3	0.99	3.7	0.255	0.000	30.9	12	-1.8	28.7	2.70	 .0719	0.020	1405	1	100.0	60
21/04/23	4:00 p	9.3	12.2	9.3	30	-7.4	24.0	WSW	24.00	37.0	WSW	4.2	8.2	3.1	3.5	29.875	0.00	0.00	157	13.50	292	0.4	0.17	1.2	0.377	0.000	30.9	12	-1.8	28.7	2.70	 .0720	0.014	1404	1	100.0	60
21/04/23	5:00 p	6.8	9.3	6.7	41	-5.6	19.0	WSW	19.00	31.0	W	1.9	6.0	1.2	-1.1	29.900	0.00	0.00	5	0.43	30	0.0	0.00	0.0	0.481	0.000	30.5	13	-1.0	28.5	2.97	 .0722	0.008	1405	1	100.0	60
21/04/23	6:00 p	5.3	6.8	5.3	47	-5.1	6.0	ENE	6.00	22.0	WSW	3.1	4.6	2.4	-1.2	29.938	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.544	0.000	29.7	14	-0.7	27.8	3.24	 .0724	0.003	1405	1	100.0	60
21/04/23	7:00 p	4.4	5.3	3.8	44	-6.8	4.0	NE	4.00	13.0	W	2.9	3.7	2.2	-1.4	29.967	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.581	0.000	29.0	14	-1.2	27.2	3.27	 .0727	0.002	1405	1	100.0	60
21/04/23	8:00 p	2.6	5.0	2.6	58	-4.9	10.0	WSW	10.00	22.0	WSW	-1.4	2.1	-1.9	-4.9	29.978	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.657	0.000	28.2	15	-0.9	26.2	3.50	 .0729	0.003	1405	1	100.0	60
21/04/23	9:00 p	2.3	3.1	2.3	44	-8.7	8.0	ENE	8.00	15.0	ENE	-1.2	1.7	-1.8	-5.3	29.984	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.669	0.000	27.3	15	-1.6	25.4	3.53	 .0731	0.002	1405	1	100.0	60
21/04/23	10:00 p	1.7	3.1	1.7	40	-10.5	4.0	ENE	4.00	16.0	NE	-0.2	1.1	-0.8	-4.4	29.992	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.692	0.000	26.5	15	-2.3	24.6	3.55	 .0734	0.002	1405	1	100.0	60
21/04/23	11:00 p	0.4	1.7	0.1	42	-11.1	9.0	NE	9.00	14.0	NE	-3.8	-0.2	-4.4	-7.7	29.993	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.748	0.000	24.8	14	-4.6	23.6	3.35	 .0739	0.003	1405	1	100.0	60
22/04/23	12:00 a	-1.8	0.3	-1.8	47	-11.6	5.0	NE	5.00	11.0	NE	-4.8	-2.2	-5.3	-9.0	29.984	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.838	0.000	24.7	15	-3.7	23.6	3.55	 .0738	0.002	1405	1	100.0	60
22/04/23	1:00 a	-2.3	0.4	-3.0	53	-10.6	1.0	E	1.00	5.0	E	-2.3	-2.7	-2.7	-6.4	29.968	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.861	0.000	23.7	16	-3.7	21.9	3.77	 .0741	0.001	1403	1	100.0	60
22/04/23	2:00 a	-3.5	-1.2	-4.8	52	-12.0	1.0	N	1.00	5.0	E	-3.5	-3.9	-3.9	-7.6	29.961	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.910	0.000	22.5	16	-4.6	20.3	3.85	 .0744	0.001	1405	1	100.0	60
22/04/23	3:00 a	-1.4	-0.7	-3.5	44	-12.1	5.0	NE	5.00	8.0	NE	-4.4	-1.9	-4.9	-8.6	29.959	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.822	0.000	21.2	17	-4.9	18.5	4.05	 .0747	0.002	1405	1	100.0	60
