"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486630, LBL: Pared este)","Temp, °C (SEN S/N: 20486630, LBL: Pared sur)","Temp, °C (SEN S/N: 20486630, LBL: Pared oeste)","Temp, °C (SEN S/N: 20486630, LBL: Pared norte)"
01/26/23 08:30:00,15.952,13.067,6.897,7.040
01/26/23 08:45:00,17.903,14.960,8.043,7.740
01/26/23 09:00:00,17.861,14.548,8.332,8.622
01/26/23 09:15:00,22.516,15.557,10.116,10.283
01/26/23 09:30:00,20.068,14.892,10.265,10.389
01/26/23 09:45:00,20.390,15.358,11.029,11.081
01/26/23 10:00:00,22.396,16.225,11.889,11.628
01/26/23 10:15:00,20.484,15.669,11.813,11.508
01/26/23 10:30:00,21.552,16.609,12.660,12.570
01/26/23 10:45:00,21.267,16.577,12.918,13.005
01/26/23 11:00:00,22.655,17.934,14.291,13.978
01/26/23 11:15:00,21.282,18.075,14.498,13.961
