Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly),ATICO CEN:Zone Air System Sensible Heating Energy [J](Hourly),ATICO E:Zone Air System Sensible Heating Energy [J](Hourly),MODULO:Zone Air System Sensible Heating Energy [J](Hourly),ATICO O:Zone Air System Sensible Heating Energy [J](Hourly) 
 01/01  12:00:00,12.1625,34.51313254104244,38.886146607243848,12.304335953198427,38.896037338281889,0.0,0.0,0.0,0.0 
 01/01  13:00:00,12.749999999999999,27.67250699721208,30.368849391690259,12.301484803202655,30.185334097556557,0.0,0.0,0.0,0.0 
 01/01  14:00:00,13.087499999999999,18.312554369780086,19.620736018083016,12.301462959266459,19.41675309887777,0.0,0.0,45181.814855926685,0.0 
 01/01  15:00:00,9.1375,13.660201988686382,14.393154535020227,12.30024771425378,14.192445510526812,0.0,0.0,395060.0417972531,0.0 
 01/01  16:00:00,5.887500000000001,10.685207076730763,9.58492930299218,12.299986436237138,9.359122569549669,0.0,0.0,787887.7893891231,0.0 
 01/01  17:00:00,4.025,8.456445451510316,7.687879588981996,12.30021574961017,7.431371169698593,0.0,0.0,712851.4508507114,0.0 
 01/01  18:00:00,2.3875,5.433652276126569,4.315300400870985,12.300331807658253,4.019390877391387,0.0,0.0,849421.5640224037,0.0 
 01/01  19:00:00,2.4000000000000005,4.364415792450422,2.6522621450698544,12.300197669272598,2.338919985578671,0.0,0.0,959765.1832434093,0.0 
 01/01  20:00:00,2.575,4.511756563239201,2.607292314087502,12.300040671636442,2.2946393538823139,0.0,0.0,990526.5526243866,0.0 
 01/01  21:00:00,2.375,4.20926472599764,2.267687461127327,12.3000006364915,1.951709105052107,0.0,0.0,991267.3608441696,0.0 
 01/01  22:00:00,1.8625000000000003,3.743644643653831,1.6860710782595499,12.300000000000243,1.3650664244007734,0.0,0.0,1009722.9007287127,0.0 
 01/01  23:00:00,1.4125,3.4196444672579995,1.0960127736413763,12.300000000000193,0.7752741507027195,0.0,0.0,1053700.18467271,0.0 
