Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly) 
 01/04  06:00:00,-4.3875,4.4897303188709929,2.0900832109434814,7.513535073362388,2.735663359966625 
 01/04  07:00:00,-2.5125,15.889583957132093,12.512240939217995,8.454651939585231,14.568387612970719 
 01/04  08:00:00,0.3124999999999999,23.404944863900277,20.686680369639217,9.653733927133804,23.304230625936279 
 01/04  09:00:00,4.3999999999999999,31.081410936907269,30.056955828009565,11.307772258014186,32.81140185739257 
 01/04  10:00:00,8.1375,35.84307110417573,37.19826120098588,13.059014475763862,39.26572040452618 
 01/04  11:00:00,10.55,37.91861934533779,41.896365584438019,14.48979054744662,42.81333044257634 
 01/04  12:00:00,12.2375,38.01076132075215,43.22749716196028,15.485685042296474,43.26517409219889 
 01/04  13:00:00,13.3,37.11482862598654,41.457213069204417,15.581942385301702,41.03619924889049 
 01/04  14:00:00,14.1,31.925292235117199,36.453164786756307,14.800794375240156,35.12792005932345 
 01/04  15:00:00,13.649999999999999,25.83932675659355,32.59279221538458,13.876622684344462,30.16017012328935 
 01/04  16:00:00,12.7625,21.083111267755343,27.26573897314554,12.947772866828548,24.51209352608329 
 01/04  17:00:00,11.187499999999999,14.880837747962115,17.854177996387198,11.866367512149992,16.606987420814656 
 01/04  18:00:00,8.4,10.157634007374126,10.398738577040206,10.585842430749017,9.94444505052171 
 01/04  19:00:00,5.0125,7.528246620425815,6.488428490072209,9.583489631836823,6.1185423119029889 
 01/04  20:00:00,2.6375,5.384526346066082,3.9832820249546936,9.189463073889172,3.625898024875899 
 01/04  21:00:00,1.5624999999999998,3.9919094855647065,2.514193168514513,8.983884629595295,2.1649795730127154 
 01/04  22:00:00,1.3624999999999999,2.785486657620059,1.7292951039945546,8.975663383282388,1.3887309624879616 
 01/04  23:00:00,0.7124999999999999,2.3567738118609684,1.1956724887686892,8.849436603346602,0.8730145683299961 
 01/04  24:00:00,-0.1375,1.7176709793860386,0.39027670682917006,8.684773997578122,0.08555022387548948 
 01/05  01:00:00,-0.7125,1.0798776182533865,-0.4951037822418033,8.505811585875279,-0.7925820281816689 
