Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly) 
 01/23  09:00:00,4.75,31.3645249595099,27.05096571314652,11.459112131760559,28.435251747902709 
 01/23  10:00:00,6.6375,32.07865455969937,28.770264489520927,12.506304923678597,29.314700428867856 
 01/23  11:00:00,8.1875,34.52060398920035,31.7585997249427,13.338637572214111,31.896194288838005 
 01/23  12:00:00,9.287499999999998,36.73000078383368,34.65171309606338,14.342039614504829,34.58537831112176 
 01/23  13:00:00,10.0125,31.38855946020454,29.68554384354952,14.034035649508756,29.497589547623137 
 01/23  14:00:00,9.387500000000001,20.80645118875107,20.02100135383013,12.374077897063412,19.866615753207726 
 01/23  15:00:00,8.525000000000003,12.875516223956442,12.644465641955435,10.583315982714757,12.4601685337623 
 01/23  16:00:00,6.3625,10.588050722967069,10.46172558924193,9.579099183034776,10.258154178765964 
 01/23  17:00:00,4.95,7.609133424797435,7.51534375221574,8.684282016219019,7.297103067720389 
 01/23  18:00:00,4.175,4.862126708608212,5.075963907626594,8.132085356013832,4.837746805508535 
 01/23  19:00:00,3.425,3.462818627217585,3.713322467394964,7.146285660195428,3.4634562165911788 
 01/23  20:00:00,3.075,2.8099227604086907,2.9746681258232559,6.858812242181398,2.7166019255959759 
 01/23  21:00:00,2.9375000000000006,2.5237864840129289,2.6199057463502308,6.704509627833351,2.3620873522459346 
 01/23  22:00:00,3.025,2.2216169485868004,2.2335096338857616,6.609876827358673,1.973029994517886 
 01/23  23:00:00,3.0375,2.1142391830229236,2.0529866317746947,6.527978871670999,1.7940285909725138 
 01/23  24:00:00,2.875,1.9545859060011657,1.8400916749774963,6.413933371868541,1.587411009245336 
 01/24  01:00:00,2.7375,1.7556973534637477,1.5857844529598409,6.290311878565976,1.3396616289640049 
 01/24  02:00:00,2.7,1.6454473941754738,1.4263810775670037,6.181214032340697,1.1877076414829047 
 01/24  03:00:00,2.7,1.5544151043964556,1.3019697713211934,6.082735287365724,1.0711046164735612 
 01/24  04:00:00,2.7,1.4836375470508106,1.191368834751941,5.97962995982418,0.9679707537244078 
 01/24  05:00:00,2.7,1.3897553969974726,1.0766031359055115,5.879090156774064,0.8614453103421684 
 01/24  06:00:00,2.7625,2.987548666288548,2.659144807062779,5.884983822485839,2.4333571392475648 
 01/24  07:00:00,2.8625,7.579988905721816,7.227131534360153,6.853900845829363,7.047675002637316 
 01/24  08:00:00,3.1499999999999996,11.539634615619726,10.84069379612867,7.499076379852965,10.63162903460589 
 01/24  09:00:00,4.05,14.801031035472992,13.850446320668766,8.736087919007993,13.628758082591216 
 01/24  10:00:00,5.0625,17.22366915306815,15.980459472927983,9.410781356301549,15.798435706098834 
 01/24  11:00:00,6.3375,26.88105041141674,24.567882492384649,11.113420002714366,24.515753035503879 
 01/24  12:00:00,7.4,35.85792896396441,33.94925127962055,13.485604971514484,33.876481374662358 
 01/24  13:00:00,8.7,36.45164437604599,34.4906535197156,14.449967120337469,34.231674786023997 
 01/24  14:00:00,10.3,29.382939360347217,27.779679148608318,13.660172189557578,27.494766590334174 
 01/24  15:00:00,10.15,17.518765902598557,16.93884110762315,11.68027253072012,16.805256513231517 
 01/24  16:00:00,7.824999999999999,10.057462618217514,10.029374533603115,9.745942622469386,9.900897828985828 
 01/24  17:00:00,5.45,6.54461087434893,6.7144896349314628,8.293923621731154,6.581358789146884 
 01/24  18:00:00,3.7625,4.100401131799943,4.288838160273972,7.672443122944839,4.156935297365164 
 01/24  19:00:00,2.325,2.363177494418094,2.4817924777915034,6.579697524297156,2.3490394261479796 
 01/24  20:00:00,1.05,1.050236654497232,1.0684662716439842,5.997597920546556,0.9370040430064806 
 01/24  21:00:00,1.225,0.5429773454821285,0.4037330493062373,5.776507108287641,0.27281500354271806 
 01/24  22:00:00,1.9125,0.7910002564827365,0.5854546470047727,5.78738468871237,0.4568016084033776 
 01/24  23:00:00,2.0375,0.9657133514587973,0.7385218290987772,5.752907404107826,0.6168525830580147 
 01/24  24:00:00,1.9375,0.9555619602265952,0.6809178451067136,5.658781410948519,0.5667756006626564 
 01/25  01:00:00,1.5875,0.8994543272988574,0.5867611359375606,5.513165109829208,0.481380753016754 
 01/25  02:00:00,1.4625,0.8097982601991004,0.4800070092202769,5.387989396642056,0.3834286840202221 
 01/25  03:00:00,1.5625,0.7355436768038529,0.35701536053366048,5.2988151475737859,0.26629557658937799 
 01/25  04:00:00,1.4125,0.7088762954487032,0.32463739124957977,5.179697077563334,0.2416957800600661 
 01/25  05:00:00,1.05,0.20330095139452507,-0.22010162529299399,4.992468386483992,-0.2977783763557967 
 01/25  06:00:00,1.275,2.7833441733727164,2.307047047360206,5.040134091274002,2.2471445352481078 
 01/25  07:00:00,2.125,11.934298019625193,10.845855570984078,6.529343514096975,10.887182295216148 
 01/25  08:00:00,3.25,20.92710441637096,18.17528097138613,7.966176939966939,18.861465865116224 
 01/25  09:00:00,4.575,31.111955589669408,26.201830654034116,10.863172797753166,27.953120933850874 
 01/25  10:00:00,6.4125000000000009,37.739830270366898,32.90664258166383,12.823820345069592,34.54776059216768 
 01/25  11:00:00,8.1375,40.24186357764162,36.64220913950558,14.343168050369457,37.69121575487002 
 01/25  12:00:00,9.825,37.71192809682337,35.23047847328801,14.668354897154254,35.44843550163849 
 01/25  13:00:00,10.4375,34.31457096170843,32.16702297551711,14.470313277575354,32.09624168236155 
 01/25  14:00:00,10.587499999999999,26.417268825146338,24.45603971499488,13.270706450947344,24.3722253815411 
 01/25  15:00:00,10.075,20.472018605254296,19.29713593939625,12.046573213215309,19.242851605701483 
 01/25  16:00:00,7.2625,14.91614712007041,14.168976405323099,10.807970256307615,14.113440096526407 
 01/25  17:00:00,4.6125,8.545963667399758,8.264753458658078,9.120022704538858,8.186645110902225 
 01/25  18:00:00,3.7750000000000005,4.67137173135861,4.866803485465995,8.080840533167134,4.763433621563905 
 01/25  19:00:00,3.45,3.3217992931558477,3.571727584187386,7.061252195894701,3.453993229632658 
 01/25  20:00:00,3.425,2.7620658863223448,2.9495857689445348,6.80954405036139,2.821766779046282 
 01/25  21:00:00,3.5624999999999997,2.513424199717669,2.595109128437329,6.699209499963128,2.4596444649463615 
 01/25  22:00:00,3.6625000000000007,2.3481206378221475,2.358446618290494,6.630238555699708,2.219614239745579 
 01/25  23:00:00,3.7,2.1866433622786789,2.1077073694005579,6.557734373292233,1.9667777851652689 
 01/25  24:00:00,3.45,2.0755805576116996,1.9578460708508514,6.44366024717074,1.8191777415383193 
 01/26  01:00:00,2.925,1.6982989970852763,1.5169314060358606,6.251984075071292,1.380419409361967 
 01/26  02:00:00,2.5125,1.4163828547678153,1.1704280992427545,6.058253048621635,1.037085249054876 
 01/26  03:00:00,2.3374999999999996,1.3304657769069109,1.0502075057102632,5.916307112824867,0.9215945322160692 
 01/26  04:00:00,2.3,1.28114728577801,0.9725729898804336,5.807575137057478,0.8484612562501122 
 01/26  05:00:00,2.2375,1.1315052397353569,0.7929460233792832,5.694631639369498,0.6720385074225248 
 01/26  06:00:00,2.3875,2.6675534661995519,2.321518647626196,5.709650340863684,2.191058559774258 
 01/26  07:00:00,2.8125,8.293071331001198,7.872515722666076,6.740992896082449,7.776778966608414 
 01/26  08:00:00,3.5,16.25213128247046,14.88692996285193,7.953380363498951,14.85882832133192 
 01/26  09:00:00,4.299999999999999,22.133678209073829,19.890135873038838,10.003868978140089,19.976578410704847 
 01/26  10:00:00,6.0375,24.49638413593402,22.143639375287117,10.979916064334969,22.1460249109221 
 01/26  11:00:00,7.2125,32.72032883578427,30.222957076789848,12.546763689512212,30.37538230961725 
 01/26  12:00:00,8.3375,36.105216596812528,33.92739148999214,13.968359031892664,33.9263406575551 
 01/26  13:00:00,8.9625,25.737678975133144,24.030880999285075,13.033808467353936,23.897912593976316 
 01/26  14:00:00,9.0625,12.79833270093834,12.467373378258673,10.616045417367939,12.358641498650142 
 01/26  15:00:00,5.6,8.464549005290504,8.600111184098932,8.886305147357426,8.505444188239228 
 01/26  16:00:00,3.7500000000000006,7.201250761333136,7.13243148522518,8.039878138678948,7.035390991119427 
 01/26  17:00:00,3.9,5.631981574559598,5.579307010667094,7.574891736934434,5.478704790107974 
 01/26  18:00:00,4.1499999999999999,3.7484191930071715,3.7824570654573286,7.347980806950783,3.6760893983129474 
 01/26  19:00:00,3.9875,3.0140503557146189,3.0483434500837904,6.681434264784244,2.939077236386324 
 01/26  20:00:00,3.675,2.7153407790133539,2.6788927952705716,6.446431980412747,2.5704859386334846 
 01/26  21:00:00,3.475,2.6609036116455719,2.610269929756541,6.312215030893535,2.5065305389000356 
 01/26  22:00:00,3.2750000000000005,2.5698983474604168,2.4510565526269048,6.181731131364547,2.350765037144033 
 01/26  23:00:00,3.1375,2.1860260904443264,2.0367544902432397,6.064282729206022,1.9381383949429492 
 01/26  24:00:00,3.1625000000000007,2.13526571076751,1.9171020874910519,5.966708130292752,1.8201810842116276 
 01/27  01:00:00,3.075,2.0321969064677769,1.8089637276721505,5.87933547807145,1.7157884234031458 
 01/27  02:00:00,2.7499999999999997,1.7288243050196266,1.4435085364734429,5.718891333963227,1.3526069165437794 
 01/27  03:00:00,2.6625000000000007,1.4423852137072122,1.1206572840511938,5.588159821176395,1.0321594990417634 
 01/27  04:00:00,2.6375,1.33067484881985,0.9718837580476871,5.482465477791483,0.8857826640097776 
 01/27  05:00:00,2.475,1.1175368958050332,0.7281906433697842,5.350146745135591,0.6447715304151729 
 01/27  06:00:00,2.3374999999999996,3.336846341566315,2.945557705407923,5.358884994352865,2.8683705151265808 
 01/27  07:00:00,2.6125,10.811995617541904,9.932786639755375,6.534419426710372,9.897161628856022 
 01/27  08:00:00,3.3625,17.667502362260167,15.909280674757492,7.817886043842119,15.864588597115925 
 01/27  09:00:00,4.5125,22.64330399896796,20.63363791094992,9.769505642169266,20.68057552600868 
 01/27  10:00:00,5.0625,28.997917479978569,26.1383132293646,11.250603680109224,26.71559529554539 
 01/27  11:00:00,5.9125,34.15599159727646,30.569892604270458,12.787063991219114,31.21136625449212 
 01/27  12:00:00,7.8374999999999999,29.627611389687524,27.370676655337559,12.883114978710346,27.447522766909516 
 01/27  13:00:00,8.575,18.282862579160267,17.5328966513561,11.159260972248373,17.486944701959957 
 01/27  14:00:00,6.9375,14.109135590574978,13.590061507012786,9.949482733348363,13.547161312460027 
 01/27  15:00:00,5.499999999999999,9.942087089865187,9.615555967984191,8.878875157211942,9.540225719119972 
 01/27  16:00:00,4.5125,7.027303498783015,6.884190547316546,7.825335738729233,6.795743947673659 
 01/27  17:00:00,3.5375000000000007,4.535605595319381,4.490484777481682,7.029942272737713,4.388657155852571 
 01/27  18:00:00,2.575,2.6453925598164309,2.6508985070427215,6.740786872299513,2.5414985663521056 
 01/27  19:00:00,2.0124999999999999,1.5809768044067838,1.5442784831076094,5.887100810325188,1.4288968651729928 
 01/27  20:00:00,1.5875,0.8498109292726459,0.7307445068944898,5.585141957154474,0.6092759844252061 
 01/27  21:00:00,1.65,0.45759053105871047,0.21816798937112645,5.430971215739627,0.0920928530123421 
 01/27  22:00:00,1.9875000000000003,0.4214892469837906,0.12227288913038326,5.391529051916277,-0.00523768716838216 
 01/27  23:00:00,2.2875,0.4455797245006769,0.09601126621800942,5.367736421388587,-0.03171967457298114 
 01/27  24:00:00,2.4625,0.5368191185654514,0.13899326574512545,5.331460389337964,0.012387584322862015 
 01/28  01:00:00,2.4375,0.8602649497260366,0.4868048157732562,5.276395079640896,0.36655180019263336 
 01/28  02:00:00,2.525,1.07933064540123,0.7127780616252543,5.233436152298932,0.5980595282410309 
 01/28  03:00:00,2.5375,1.2703608673161729,0.9098064058198166,5.179522638581442,0.8002807220615573 
 01/28  04:00:00,2.4375,1.0381867510053265,0.6597343770440851,5.0829629733387489,0.5528768105110468 
 01/28  05:00:00,2.2125,0.64895909531263,0.2111374907859726,4.932886647472549,0.10516144306828987 
 01/28  06:00:00,2.1625000000000007,3.7728585772519525,3.183942713771751,4.990866401695451,3.1557684057986097 
 01/28  07:00:00,2.45,14.96729254508981,12.442068959599843,6.575080502691421,13.086399516057237 
 01/28  08:00:00,3.6624999999999998,22.819703238917854,19.495654644379749,7.951361614469848,20.48003523988448 
 01/28  09:00:00,5.3625,26.430577006569725,23.6670791867378,10.193583412731009,24.256791981474874 
 01/28  10:00:00,6.25,24.833578654883845,22.84458014101888,10.63485531166327,22.92311744215723 
 01/28  11:00:00,6.8375,25.997308727983908,24.015786414926894,10.969630722091573,23.99419559172443 
 01/28  12:00:00,7.6625,29.676698138783594,27.235127679874759,11.866894413508686,27.16710073798832 
 01/28  13:00:00,8.6875,31.83756061698008,29.335564058699626,12.760702966207213,29.128658436506634 
 01/28  14:00:00,9.35,27.74292527754711,25.614220071651013,12.622280143843544,25.236487200351197 
 01/28  15:00:00,9.75,15.124424701123296,14.646808281547493,10.666547299389999,14.444383993889844 
 01/28  16:00:00,7.8375,11.135962617988128,11.0576066048849,9.343493543032505,10.90355999508675 
 01/28  17:00:00,6.0375,8.696484334715953,8.680718850045203,8.496080679041559,8.508014932359892 
 01/28  18:00:00,5.0125,5.431118261596435,5.6009521567397,7.747148872229184,5.421229731181969 
 01/28  19:00:00,3.6624999999999998,3.4781964104056617,3.710901779123916,6.685554042837256,3.5177738598435539 
 01/28  20:00:00,2.6000000000000007,2.1702803207407128,2.3205969048271526,6.220970836443738,2.1173475317672096 
 01/28  21:00:00,1.6749999999999999,1.233421137929383,1.2665156959457745,5.86398133174925,1.056395278155793 
 01/28  22:00:00,1.1125,0.6395503858199568,0.5619725129589391,5.599582437735923,0.3508132304563555 
 01/28  23:00:00,1.25,0.5342738772156209,0.3732062999453447,5.499219416435923,0.16354316994271929 
 01/28  24:00:00,1.3375,0.5523952103480647,0.35571027689608866,5.444627341879291,0.15008451468360738 
 01/29  01:00:00,1.425,0.49768329898108745,0.23766937258846977,5.377301757579028,0.03584071427869595 
 01/29  02:00:00,1.4375,0.5129919569808468,0.22448899132280926,5.307388636768549,0.028781583525344356 
 01/29  03:00:00,1.3375,0.47282097322981617,0.14667577303396069,5.2052210293379119,-0.042336639600229718 
 01/29  04:00:00,1.2375,0.3443278778606267,-0.00946821694895179,5.092075894231843,-0.1923103830888782 
 01/29  05:00:00,1.1375,0.14247476163112977,-0.25500172930469758,4.963445735168378,-0.43324311424953368 
 01/29  06:00:00,1.1,3.4339512208085409,2.766150862901581,5.028763744135124,2.8307398680004809 
 01/29  07:00:00,1.5375,17.584114896403827,14.630506965222171,6.8538336840463,15.762064498764192 
 01/29  08:00:00,3.8,26.446003905457517,22.663126642294338,8.52051522365424,24.084261119486628 
 01/29  09:00:00,5.3125,30.18278747072011,26.269364634765446,11.062169920413034,27.459258036500097 
 01/29  10:00:00,6.249999999999999,30.583132754742456,27.468743427120495,11.956815138582343,27.88366695875947 
 01/29  11:00:00,7.2,27.63303017063767,25.739736178641779,11.944131693724036,25.740962279997818 
 01/29  12:00:00,8.4375,27.179082569418939,25.787442154157629,12.033980873783346,25.679444504845763 
 01/29  13:00:00,7.3125,32.43973024641185,30.66555526530599,13.215275540441909,30.355320664975346 
 01/29  14:00:00,8.175,32.15541048555521,29.688196260945725,13.690684419918826,28.633922561012409 
 01/29  15:00:00,9.8625,27.09965717012645,24.806404812653385,13.142606032151289,23.417909472260094 
 01/29  16:00:00,10.1375,16.11417264333037,15.495171042052183,11.346397094042353,15.003566123587474 
 01/29  17:00:00,7.475,10.798615470737769,10.692456273904814,9.846742237909967,10.439526998893405 
 01/29  18:00:00,4.775,5.928467636084447,6.175839278633639,8.525926539900646,5.920447966325269 
 01/29  19:00:00,2.7875,3.2209531244007238,3.546824803174059,7.116036686970299,3.277958142146961 
 01/29  20:00:00,1.2499999999999998,1.8167518915324586,2.041490304234937,6.439569051405498,1.7756657772581655 
 01/29  21:00:00,0.7375,0.7565422079999977,0.8608956957175239,6.080463393147226,0.5856326178738859 
 01/29  22:00:00,0.26249999999999998,0.23945701982242763,0.2160132040071583,5.819355197816314,-0.05968435679945544 
 01/29  23:00:00,0.125,0.03944629819220768,-0.08712246373813043,5.641522900382972,-0.353958894000356 
 01/29  24:00:00,0.3875,0.07193585612826878,-0.09963047265662989,5.581138258038831,-0.3591959423394627 
 01/30  01:00:00,0.7499999999999999,0.20294550223591868,-0.024101571881282668,5.555097912311749,-0.2780163220352857 
 01/30  02:00:00,0.9,0.3072507078625224,0.04808450114334803,5.506424814007475,-0.19737823097082467 
 01/30  03:00:00,0.9,0.254966632399003,-0.0529030920784546,5.411893772223072,-0.2899038403534039 
 01/30  04:00:00,0.9625,0.17042954345302598,-0.18399805079032578,5.312229302424306,-0.41403916613932037 
 01/30  05:00:00,1.125,0.12803727695762458,-0.2380626062442342,5.232255780058635,-0.46071059740138045 
 01/30  06:00:00,1.3875,3.575199323664222,3.112415540698141,5.345502164887906,3.113919486866201 
 01/30  07:00:00,1.8125,17.46854165278901,14.505439379761607,7.153697999487511,15.572281216863875 
 01/30  08:00:00,2.75,23.91581042131304,20.475522536424184,8.55637642941965,21.48916508290687 
 01/30  09:00:00,4.7625,30.230777499616417,26.814281208895513,11.177192300749793,27.776532643729678 
 01/30  10:00:00,6.825,33.97291382913467,30.37718653366695,12.602748455554135,31.025319794760624 
 01/30  11:00:00,8.625,32.59328307149983,29.765450758539289,13.109949515885063,29.824244311537354 
 01/30  12:00:00,9.55,31.518058486969268,29.47271577858122,13.254337121627549,29.331620803418806 
 01/30  13:00:00,9.7,20.8659688322475,19.838701028444949,11.884898098990075,19.709037264204299 
 01/30  14:00:00,8.5125,11.305490673898517,11.22506181027988,9.93004729202352,11.038074620844779 
 01/30  15:00:00,6.424999999999999,7.518798819222748,7.825012501974697,8.522117551481486,7.604365552418191 
 01/30  16:00:00,5.2875,6.47188998908894,6.658659179770529,7.849366214183214,6.417582695303555 
 01/30  17:00:00,4.6,5.436526947144629,5.548707864074723,7.520725041361787,5.2979212949454859 
 01/30  18:00:00,3.7375,3.7267135214570246,3.8804741285709056,7.346653001335762,3.6210768760364875 
 01/30  19:00:00,2.9,2.5521297600284909,2.6688020143261705,6.506554020211565,2.398963656830758 
 01/30  20:00:00,2.3500000000000007,1.8553197690674937,1.8956421597196294,6.219264754231025,1.6200847146909539 
 01/30  21:00:00,2.1375,1.4831651613975583,1.4351984588469709,6.048300202665951,1.1582549839928754 
 01/30  22:00:00,2.1,1.3174606159793059,1.2061997824511433,5.942597782217683,0.9325831392567389 
 01/30  23:00:00,2.0375,1.1755577020010058,1.0064391466024923,5.845096609051886,0.7369487800092874 
 01/30  24:00:00,2.0,1.0409443446641467,0.8222162352646789,5.749920084590215,0.5581648033073018 
 01/31  01:00:00,2.0,0.8868934149007125,0.6191161267010478,5.657969331119024,0.3602610505726279 
 01/31  02:00:00,2.0625,0.7801008217359109,0.46359471457472625,5.571873086205931,0.21082227688433903 
 01/31  03:00:00,2.2875,0.8511962888108109,0.508438503658899,5.5211140695068849,0.2637725326933123 
 01/31  04:00:00,2.4,0.9516785710725031,0.6036586257866793,5.466847823646892,0.3688583142810324 
 01/31  05:00:00,2.4625,0.9560043368891233,0.5827451364057598,5.3902267513407449,0.35714313230826158 
 01/31  06:00:00,2.5,3.8422562846922108,3.487253327411693,5.472537566504005,3.34167404027205 
 01/31  07:00:00,2.7500000000000006,13.863567107783315,12.571549792493413,6.913056204147923,12.571910804606759 
 01/31  08:00:00,3.525,20.908257792844034,18.787304463170114,8.257015160177679,18.957180097171368 
 01/31  09:00:00,5.0874999999999999,24.52122301184115,22.34660680972368,10.295894501325634,22.297626230690559 
 01/31  10:00:00,6.425,27.608391507824959,25.208691401268604,11.285384220645185,25.192641522139156 
 01/31  11:00:00,7.299999999999999,36.13390508644101,33.44438115335123,13.082107989039873,33.78211586443311 
 01/31  12:00:00,8.6625,39.65883764999522,37.9234569287335,14.672694025969279,37.91145350815994 
 01/31  13:00:00,10.55,36.540166948430009,34.61359727636622,14.801961028107439,34.379467974162398 
 01/31  14:00:00,11.05,28.451581968492424,26.542532915612079,13.694510201723246,26.32927352346099 
 01/31  15:00:00,10.15,17.734184320142615,16.593570706074705,11.781382831264875,16.45162569050553 
 01/31  16:00:00,7.7,12.148775389099733,11.741521391952653,10.234643148548037,11.572254343714948 
 01/31  17:00:00,4.75,7.556402547108383,7.507267930948378,8.734951226651966,7.323705153551076 
 01/31  18:00:00,2.7625,4.022787704836488,4.228989243288909,7.865554522094203,4.032857177287483 
 01/31  19:00:00,1.7625000000000002,2.3387783337032257,2.5583555466320737,6.684386936576903,2.3526015984744719 
 01/31  20:00:00,1.4375,1.501748477384976,1.6232461012618625,6.288695513838416,1.4073150226381204 
 01/31  21:00:00,1.4,1.2168549864372547,1.2478046898469382,6.110750180068228,1.029182002216554 
 01/31  22:00:00,1.4625,1.0151009384067343,0.964750204090417,6.00174436686072,0.7456064734825274 
 01/31  23:00:00,1.5625,0.8987797391659773,0.7671310719997119,5.9181044265476,0.5485531785908147 
 01/31  24:00:00,1.6625,0.8536594351749614,0.6671248082800203,5.8465473852091629,0.4519598401487479 
 02/01  01:00:00,1.7625,0.7323793556570482,0.48728793064022238,5.769841238832973,0.2746194894395053 
 02/01  02:00:00,1.925,0.7881982006998785,0.4958256017119862,5.701931503456863,0.2878270132166085 
 02/01  03:00:00,1.9375,0.9863431231738726,0.6973789040600152,5.625584960006671,0.5004145317602803 
 02/01  04:00:00,2.025,0.7871704072258898,0.46516744242961197,5.541270023938682,0.2730132265101051 
 02/01  05:00:00,2.225,0.6385373336171686,0.23589515093695025,5.457013720251668,0.044602214207734486 
 02/01  06:00:00,2.3625,4.346644679494592,3.871254965235253,5.58500491552302,3.788820234036544 
 02/01  07:00:00,2.7125,14.647498420453827,13.048499626717675,7.119054579188946,13.202728228630177 
 02/01  08:00:00,4.2125,21.251267186034747,19.05163848398386,8.428182072347703,19.303227647706465 
 02/01  09:00:00,5.3125,30.792670231901483,27.439089865486886,11.212371462759443,28.43135603161576 
 02/01  10:00:00,6.625000000000001,37.98714132073557,34.127731577379417,13.130626757772195,35.28934809071035 
 02/01  11:00:00,7.675000000000001,38.594242456249329,35.66137699748698,14.12470099447682,36.11774947544647 
 02/01  12:00:00,8.9,37.77738379272653,35.58550562952754,14.913308993053607,35.60253887208131 
 02/01  13:00:00,10.0625,34.64752417542866,32.54253821894467,14.981872133499325,32.29469406125387 
 02/01  14:00:00,10.650000000000003,21.74574121159998,20.763711484300925,13.019221429138025,20.544283550890229 
 02/01  15:00:00,8.1125,11.922783066820337,11.848938005292274,10.673918573634964,11.664636186558257 
 02/01  16:00:00,5.625,8.879529981847128,8.98412867297045,9.284618047717214,8.780924625399742 
 02/01  17:00:00,3.9749999999999998,6.2087146891125049,6.337069912217277,8.313244666786377,6.120375858635322 
 02/01  18:00:00,2.675,3.6129885484457029,3.8314847952734274,7.828981852828862,3.5990941688415098 
 02/01  19:00:00,2.1125,2.4444773694731816,2.6536318907261209,6.770892599654619,2.4058354644328077 
 02/01  20:00:00,2.0625,2.0997434061135618,2.241623118170075,6.53011073509745,1.9859530675012383 
 02/01  21:00:00,2.1,1.9802052161218229,2.0649823082537779,6.409894585961713,1.80733436355083 
 02/01  22:00:00,2.1,1.6016306440005055,1.603983712960647,6.294984667990695,1.339854385314451 
 02/01  23:00:00,2.225,1.3956270885786495,1.3169879728793728,6.206571300099924,1.0499551467510302 
 02/01  24:00:00,2.4875000000000004,1.25956752065739,1.1151615330051473,6.154992692951986,0.8470025594627293 
 02/02  01:00:00,2.5375,1.071786650098053,0.8592297507339111,6.067353684081445,0.5914740398876275 
 02/02  02:00:00,2.4375,1.0078696103339913,0.7384792200153074,5.9427530298681259,0.47832570602966109 
 02/02  03:00:00,2.275,1.048406285901934,0.7805829425931654,5.816459304153822,0.5340204551714979 
 02/02  04:00:00,2.075,0.7949518168523067,0.4774321276298814,5.661710148132021,0.2378632863143104 
 02/02  05:00:00,2.125,0.5130977023526471,0.13849882631283803,5.534686145167788,-0.09687663062162899 
 02/02  06:00:00,2.2625,3.618701258571167,3.335033090942761,5.615772992065166,3.145569036311545 
 02/02  07:00:00,2.7375,13.619657539259415,12.319119623838592,7.128283204987127,12.344055060257084 
 02/02  08:00:00,3.5625000000000006,22.312367514728213,18.841376240678437,8.500255599385559,19.684445005717266 
 02/02  09:00:00,5.15,28.041857410090104,24.598893031694617,10.9522868189851,25.494076994394847 
 02/02  10:00:00,6.9625,21.083265899731829,19.759039854356499,10.767538735556873,19.852143603076205 
 02/02  11:00:00,6.7875,22.123032245562898,20.72378699230112,10.771195624966165,20.628127453845904 
 02/02  12:00:00,6.55,32.63854961722109,31.15704357301785,12.756655172187802,31.05005551922856 
 02/02  13:00:00,8.075000000000001,37.07530538964066,35.403111538843827,14.61591300278305,34.976227859895228 
 02/02  14:00:00,9.8375,32.86383695869033,30.5959925719734,14.354026255808578,29.920369760352906 
 02/02  15:00:00,10.8375,31.448152894839518,29.30063636620531,14.044499568186641,27.533643081359803 
 02/02  16:00:00,10.2875,24.713558750181904,22.50361217634446,13.057555424032675,20.84434076319983 
 02/02  17:00:00,8.112499999999999,13.229589848353517,12.825698566108058,10.994865268916618,12.308952159025916 
 02/02  18:00:00,5.85,7.176170243395731,7.476618593957038,9.333920649156113,7.216744824332627 
 02/02  19:00:00,4.4125,4.718338600042926,5.126413886260389,7.835752971727433,4.885562208276642 
 02/02  20:00:00,3.3125000000000006,3.534423614173294,3.858939370514546,7.2429974491354589,3.6277804943970795 
 02/02  21:00:00,2.5875,2.52483329818635,2.7378782323067014,6.865150558541659,2.510908520538174 
 02/02  22:00:00,2.275,1.9304208257623062,2.0257297439043109,6.615117420030273,1.8033742743069934 
 02/02  23:00:00,2.1375,1.5334377930380359,1.5238914763625827,6.448797474356052,1.307222175291014 
 02/02  24:00:00,1.8499999999999999,1.1415334236061148,1.0475346110477606,6.278235003923129,0.8381746898711764 
 02/03  01:00:00,1.45,0.6370454957454239,0.465082488086515,6.0803033209605339,0.2625260967494277 
 02/03  02:00:00,0.675,0.061593119388913288,-0.2241043448185302,5.80077385472659,-0.42064036440324717 
 02/03  03:00:00,-0.1375,-0.40153834004795987,-0.7432737128917752,5.498069512975726,-0.9270096151075578 
 02/03  04:00:00,-0.525,-0.9309616471991637,-1.3489322890437719,5.251361130131688,-1.5258589282846369 
 02/03  05:00:00,-0.475,-1.337667352202826,-1.8463135143726178,5.081974073585057,-2.020703718136114 
 02/03  06:00:00,-0.15,2.4348197824551169,1.8172958499592716,5.186351249539839,1.8648194084952464 
 02/03  07:00:00,0.43749999999999997,14.866220416437534,12.175852664548103,7.05151895734852,13.05721111183026 
 02/03  08:00:00,1.7624999999999998,24.5366479505037,20.013700932773895,8.603873113963452,21.758250669816158 
 02/03  09:00:00,3.9625000000000005,33.0659292880779,28.448816717638367,11.690882986692755,30.393485330547663 
 02/03  10:00:00,6.525,40.79829919948486,36.11595332392591,13.857344235423414,38.05410299285276 
 02/03  11:00:00,8.5,43.8183823509537,40.618342523636709,15.497459669107215,41.69363168231254 
 02/03  12:00:00,9.975,41.625563390906417,39.8194180638992,16.24567794980493,39.98627812358373 
 02/03  13:00:00,11.0,34.677388791617548,33.072302329144509,15.364391143106105,32.941224465448708 
 02/03  14:00:00,11.6125,32.37583555763231,30.972028719566059,14.877649958954196,30.480475061658198 
 02/03  15:00:00,11.55,20.779108889503623,19.93046879786842,13.184989887209359,19.68428385982472 
 02/03  16:00:00,9.525,12.85076897452888,12.769088015300178,11.291526465560324,12.57010718063856 
 02/03  17:00:00,6.525,8.576331347577524,8.865318854853048,9.740164207939307,8.639374791515602 
